id,date,time,type,source,value
56277,2024-01-30,09:13:15.619363,temperature,z-02,20.799999237060547
56278,2024-01-30,09:13:15.619363,humidity,z-02,26.100000381469727
56279,2024-01-30,09:13:17.392234,temperature_1,z-03,22.60135269165039
56280,2024-01-30,09:13:17.392234,temperature_2,z-03,21.28125
56281,2024-01-30,09:13:17.392234,humidity,z-03,30.324613571166992
56282,2024-01-30,09:13:17.392234,pressure,z-03,1015.53369140625
56283,2024-01-30,09:13:24.216082,temperature_1,z-03,22.657094955444336
56284,2024-01-30,09:13:24.216082,temperature_2,z-03,21.289583206176758
56285,2024-01-30,09:13:24.216082,humidity,z-03,30.279226303100586
56286,2024-01-30,09:13:24.216082,pressure,z-03,1015.556396484375
56287,2024-01-30,09:13:40.584097,temperature,z-01,21.399999618530273
56288,2024-01-30,09:13:40.584097,humidity,z-01,23.799999237060547
56289,2024-01-30,09:13:48.267702,temperature_1,z-03,22.731420516967773
56290,2024-01-30,09:13:48.267702,temperature_2,z-03,21.289583206176758
56291,2024-01-30,09:13:48.267702,humidity,z-03,29.02877426147461
56292,2024-01-30,09:13:48.267702,pressure,z-03,1015.57470703125
56293,2024-01-30,09:13:48.459288,temperature,z-02,20.799999237060547
56294,2024-01-30,09:13:48.459288,humidity,z-02,26
56295,2024-01-30,09:13:55.196107,temperature_1,z-03,22.75
56296,2024-01-30,09:13:55.196107,temperature_2,z-03,21.293750762939453
56297,2024-01-30,09:13:55.196107,humidity,z-03,30.47893524169922
56298,2024-01-30,09:13:55.196107,pressure,z-03,1015.5849609375
56299,2024-01-30,09:14:12.200208,temperature,z-01,21.399999618530273
56300,2024-01-30,09:14:12.200208,humidity,z-01,23.799999237060547
56301,2024-01-30,09:14:19.278705,temperature_1,z-03,22.75
56302,2024-01-30,09:14:19.278705,temperature_2,z-03,21.297916412353516
56303,2024-01-30,09:14:19.278705,humidity,z-03,30.37000274658203
56304,2024-01-30,09:14:19.278705,pressure,z-03,1015.56103515625
56305,2024-01-30,09:14:21.377460,temperature,z-02,20.799999237060547
56306,2024-01-30,09:14:21.377460,humidity,z-02,26
56307,2024-01-30,09:14:26.124857,temperature_1,z-03,22.712839126586914
56308,2024-01-30,09:14:26.124857,temperature_2,z-03,21.297916412353516
56309,2024-01-30,09:14:26.124857,humidity,z-03,30.42900848388672
56310,2024-01-30,09:14:26.124857,pressure,z-03,1015.56201171875
56311,2024-01-30,09:14:43.841327,temperature,z-01,21.399999618530273
56312,2024-01-30,09:14:43.841327,humidity,z-01,23.799999237060547
56313,2024-01-30,09:14:50.187729,temperature_1,z-03,22.731420516967773
56314,2024-01-30,09:14:50.187729,temperature_2,z-03,21.31458282470703
56315,2024-01-30,09:14:50.187729,humidity,z-03,30.463048934936523
56316,2024-01-30,09:14:50.187729,pressure,z-03,1015.583251953125
56317,2024-01-30,09:14:54.310298,temperature,z-02,20.799999237060547
56318,2024-01-30,09:14:54.310298,humidity,z-02,26
56319,2024-01-30,09:14:57.074686,temperature_1,z-03,22.805744171142578
56320,2024-01-30,09:14:57.074686,temperature_2,z-03,21.316667556762695
56321,2024-01-30,09:14:57.074686,humidity,z-03,30.50389862060547
56322,2024-01-30,09:14:57.074686,pressure,z-03,1015.52392578125
56323,2024-01-30,09:15:15.360235,temperature,z-01,21.399999618530273
56324,2024-01-30,09:15:15.360235,humidity,z-01,23.799999237060547
56325,2024-01-30,09:15:20.935104,temperature_1,z-03,22.805744171142578
56326,2024-01-30,09:15:20.935104,temperature_2,z-03,21.31458282470703
56327,2024-01-30,09:15:20.935104,humidity,z-03,30.640064239501953
56328,2024-01-30,09:15:20.935104,pressure,z-03,1015.595458984375
56329,2024-01-30,09:15:27.491946,temperature,z-02,20.799999237060547
56330,2024-01-30,09:15:27.491946,humidity,z-02,26.100000381469727
56331,2024-01-30,09:15:27.856003,temperature_1,z-03,22.824325561523438
56332,2024-01-30,09:15:27.856003,temperature_2,z-03,21.31458282470703
56333,2024-01-30,09:15:27.856003,humidity,z-03,30.615100860595703
56334,2024-01-30,09:15:27.856003,pressure,z-03,1015.55908203125
56335,2024-01-30,09:15:47.018276,temperature,z-01,21.399999618530273
56336,2024-01-30,09:15:47.018276,humidity,z-01,24
56337,2024-01-30,09:15:51.624004,temperature_1,z-03,22.712839126586914
56338,2024-01-30,09:15:51.624004,temperature_2,z-03,21.329166412353516
56339,2024-01-30,09:15:51.624004,humidity,z-03,30.329153060913086
56340,2024-01-30,09:15:51.624004,pressure,z-03,1015.563720703125
56341,2024-01-30,09:15:58.622413,temperature_1,z-03,22.76858139038086
56342,2024-01-30,09:15:58.622413,temperature_2,z-03,21.331249237060547
56343,2024-01-30,09:15:58.622413,humidity,z-03,30.633255004882812
56344,2024-01-30,09:15:58.622413,pressure,z-03,1015.55517578125
56345,2024-01-30,09:16:00.309810,temperature,z-02,20.799999237060547
56346,2024-01-30,09:16:00.309810,humidity,z-02,26
56347,2024-01-30,09:16:18.720880,temperature,z-01,21.399999618530273
56348,2024-01-30,09:16:18.720880,humidity,z-01,23.799999237060547
56349,2024-01-30,09:16:22.766222,temperature_1,z-03,22.861488342285156
56350,2024-01-30,09:16:22.766222,temperature_2,z-03,21.35416603088379
56351,2024-01-30,09:16:22.766222,humidity,z-03,30.84885025024414
56352,2024-01-30,09:16:22.766222,pressure,z-03,1015.53955078125
56353,2024-01-30,09:16:29.536927,temperature_1,z-03,22.712839126586914
56354,2024-01-30,09:16:29.536927,temperature_2,z-03,21.35416603088379
56355,2024-01-30,09:16:29.536927,humidity,z-03,30.91920280456543
56356,2024-01-30,09:16:29.536927,pressure,z-03,1015.552734375
56357,2024-01-30,09:16:33.092104,temperature,z-02,20.799999237060547
56358,2024-01-30,09:16:33.092104,humidity,z-02,26
56359,2024-01-30,09:16:50.220338,temperature,z-01,21.5
56360,2024-01-30,09:16:50.220338,humidity,z-01,23.899999618530273
56361,2024-01-30,09:16:53.546701,temperature_1,z-03,22.78716278076172
56362,2024-01-30,09:16:53.546701,temperature_2,z-03,21.335416793823242
56363,2024-01-30,09:16:53.546701,humidity,z-03,30.839773178100586
56364,2024-01-30,09:16:53.546701,pressure,z-03,1015.552734375
56365,2024-01-30,09:17:00.274378,temperature_1,z-03,22.694257736206055
56366,2024-01-30,09:17:00.274378,temperature_2,z-03,21.337499618530273
56367,2024-01-30,09:17:00.274378,humidity,z-03,30.803462982177734
56368,2024-01-30,09:17:00.274378,pressure,z-03,1015.55908203125
56369,2024-01-30,09:17:06.082818,temperature,z-02,20.899999618530273
56370,2024-01-30,09:17:06.082818,humidity,z-02,26.100000381469727
56371,2024-01-30,09:17:21.720562,temperature,z-01,21.5
56372,2024-01-30,09:17:21.720562,humidity,z-01,23.899999618530273
56373,2024-01-30,09:17:24.394065,temperature_1,z-03,22.805744171142578
56374,2024-01-30,09:17:24.394065,temperature_2,z-03,21.337499618530273
56375,2024-01-30,09:17:24.394065,humidity,z-03,30.7421875
56376,2024-01-30,09:17:24.394065,pressure,z-03,1015.52294921875
56377,2024-01-30,09:17:31.083411,temperature_1,z-03,22.75
56378,2024-01-30,09:17:31.083411,temperature_2,z-03,21.331249237060547
56379,2024-01-30,09:17:31.083411,humidity,z-03,30.771690368652344
56380,2024-01-30,09:17:31.083411,pressure,z-03,1015.539794921875
56381,2024-01-30,09:17:39.118470,temperature,z-02,20.899999618530273
56382,2024-01-30,09:17:39.118470,humidity,z-02,26.100000381469727
56383,2024-01-30,09:17:53.151526,temperature,z-01,21.5
56384,2024-01-30,09:17:53.151526,humidity,z-01,23.899999618530273
56385,2024-01-30,09:17:55.292508,temperature_1,z-03,22.805744171142578
56386,2024-01-30,09:17:55.292508,temperature_2,z-03,21.352083206176758
56387,2024-01-30,09:17:55.292508,humidity,z-03,30.7308406829834
56388,2024-01-30,09:17:55.292508,pressure,z-03,1015.55322265625
56389,2024-01-30,09:18:01.962296,temperature_1,z-03,22.712839126586914
56390,2024-01-30,09:18:01.962296,temperature_2,z-03,21.356250762939453
56391,2024-01-30,09:18:01.962296,humidity,z-03,30.655948638916016
56392,2024-01-30,09:18:01.962296,pressure,z-03,1015.546630859375
56393,2024-01-30,09:18:12.052740,temperature,z-02,20.899999618530273
56394,2024-01-30,09:18:12.052740,humidity,z-02,26.100000381469727
56395,2024-01-30,09:18:24.619384,temperature,z-01,21.5
56396,2024-01-30,09:18:24.619384,humidity,z-01,23.899999618530273
56397,2024-01-30,09:18:26.029842,temperature_1,z-03,22.824325561523438
56398,2024-01-30,09:18:26.029842,temperature_2,z-03,21.370832443237305
56399,2024-01-30,09:18:26.029842,humidity,z-03,30.18844985961914
56400,2024-01-30,09:18:26.029842,pressure,z-03,1015.561279296875
56401,2024-01-30,09:18:32.857451,temperature_1,z-03,22.842906951904297
56402,2024-01-30,09:18:32.857451,temperature_2,z-03,21.37291717529297
56403,2024-01-30,09:18:32.857451,humidity,z-03,29.829879760742188
56404,2024-01-30,09:18:32.857451,pressure,z-03,1015.5302734375
56405,2024-01-30,09:18:44.987510,temperature,z-02,20.899999618530273
56406,2024-01-30,09:18:44.987510,humidity,z-02,26.200000762939453
56407,2024-01-30,09:18:56.268379,temperature,z-01,21.5
56408,2024-01-30,09:18:56.268379,humidity,z-01,23.899999618530273
56409,2024-01-30,09:18:57.033256,temperature_1,z-03,22.694257736206055
56410,2024-01-30,09:18:57.033256,temperature_2,z-03,21.38541603088379
56411,2024-01-30,09:18:57.033256,humidity,z-03,30.962322235107422
56412,2024-01-30,09:18:57.033256,pressure,z-03,1015.55859375
56413,2024-01-30,09:19:03.714230,temperature_1,z-03,22.731420516967773
56414,2024-01-30,09:19:03.714230,temperature_2,z-03,21.387500762939453
56415,2024-01-30,09:19:03.714230,humidity,z-03,30.737648010253906
56416,2024-01-30,09:19:03.714230,pressure,z-03,1015.541259765625
56417,2024-01-30,09:19:17.670352,temperature,z-02,20.899999618530273
56418,2024-01-30,09:19:17.670352,humidity,z-02,26.100000381469727
56419,2024-01-30,09:19:27.800224,temperature,z-01,21.5
56423,2024-01-30,09:19:27.800224,humidity,z-01,24
56420,2024-01-30,09:19:27.816337,temperature_1,z-03,22.805744171142578
56421,2024-01-30,09:19:27.816337,temperature_2,z-03,21.39583396911621
56422,2024-01-30,09:19:27.816337,humidity,z-03,30.89423942565918
56424,2024-01-30,09:19:27.816337,pressure,z-03,1015.55224609375
56425,2024-01-30,09:19:34.525070,temperature_1,z-03,22.78716278076172
56426,2024-01-30,09:19:34.525070,temperature_2,z-03,21.40416717529297
56427,2024-01-30,09:19:34.525070,humidity,z-03,30.497089385986328
56428,2024-01-30,09:19:34.525070,pressure,z-03,1015.527099609375
56429,2024-01-30,09:19:50.762142,temperature,z-02,20.899999618530273
56430,2024-01-30,09:19:50.762142,humidity,z-02,26.200000762939453
56431,2024-01-30,09:19:58.836835,temperature_1,z-03,22.824325561523438
56432,2024-01-30,09:19:58.836835,temperature_2,z-03,21.40416717529297
56433,2024-01-30,09:19:58.836835,humidity,z-03,30.6536808013916
56434,2024-01-30,09:19:58.836835,pressure,z-03,1015.544921875
56435,2024-01-30,09:19:59.393057,temperature,z-01,21.5
56436,2024-01-30,09:19:59.393057,humidity,z-01,24.100000381469727
56437,2024-01-30,09:20:05.220464,temperature_1,z-03,22.76858139038086
56438,2024-01-30,09:20:05.220464,temperature_2,z-03,21.40416717529297
56439,2024-01-30,09:20:05.220464,humidity,z-03,30.77396011352539
56440,2024-01-30,09:20:05.220464,pressure,z-03,1015.570556640625
56441,2024-01-30,09:20:23.584605,temperature,z-02,20.899999618530273
56442,2024-01-30,09:20:23.584605,humidity,z-02,26.200000762939453
56443,2024-01-30,09:20:29.751912,temperature_1,z-03,22.95439338684082
56444,2024-01-30,09:20:29.751912,temperature_2,z-03,21.414583206176758
56445,2024-01-30,09:20:29.751912,humidity,z-03,30.7036075592041
56446,2024-01-30,09:20:29.751912,pressure,z-03,1015.530517578125
56447,2024-01-30,09:20:32.773775,temperature,z-01,21.5
56448,2024-01-30,09:20:32.773775,humidity,z-01,24.100000381469727
56449,2024-01-30,09:20:36.245951,temperature_1,z-03,22.805744171142578
56450,2024-01-30,09:20:36.245951,temperature_2,z-03,21.414583206176758
56451,2024-01-30,09:20:36.245951,humidity,z-03,30.510705947875977
56452,2024-01-30,09:20:36.245951,pressure,z-03,1015.534423828125
56453,2024-01-30,09:20:56.496707,temperature,z-02,20.799999237060547
56454,2024-01-30,09:20:56.496707,humidity,z-02,26.100000381469727
56455,2024-01-30,09:21:00.724065,temperature_1,z-03,22.9172306060791
56456,2024-01-30,09:21:00.724065,temperature_2,z-03,21.433332443237305
56457,2024-01-30,09:21:00.724065,humidity,z-03,30.926010131835938
56458,2024-01-30,09:21:00.724065,pressure,z-03,1015.55322265625
56459,2024-01-30,09:21:04.494184,temperature,z-01,21.5
56460,2024-01-30,09:21:04.494184,humidity,z-01,24.100000381469727
56461,2024-01-30,09:21:07.202140,temperature_1,z-03,22.805744171142578
56462,2024-01-30,09:21:07.202140,temperature_2,z-03,21.418750762939453
56463,2024-01-30,09:21:07.202140,humidity,z-03,30.851119995117188
56464,2024-01-30,09:21:07.202140,pressure,z-03,1015.533935546875
56465,2024-01-30,09:21:29.695238,temperature,z-02,20.899999618530273
56466,2024-01-30,09:21:29.695238,humidity,z-02,26.200000762939453
56467,2024-01-30,09:21:31.693652,temperature_1,z-03,22.861488342285156
56468,2024-01-30,09:21:31.693652,temperature_2,z-03,21.429166793823242
56469,2024-01-30,09:21:31.693652,humidity,z-03,30.658218383789062
56470,2024-01-30,09:21:31.693652,pressure,z-03,1015.505859375
56471,2024-01-30,09:21:36.059605,temperature,z-01,21.5
56472,2024-01-30,09:21:36.059605,humidity,z-01,24.100000381469727
56473,2024-01-30,09:21:38.035011,temperature_1,z-03,22.861488342285156
56474,2024-01-30,09:21:38.035011,temperature_2,z-03,21.433332443237305
56475,2024-01-30,09:21:38.035011,humidity,z-03,30.456239700317383
56476,2024-01-30,09:21:38.035011,pressure,z-03,1015.510498046875
56477,2024-01-30,09:22:02.507651,temperature_1,z-03,22.861488342285156
56478,2024-01-30,09:22:02.507651,temperature_2,z-03,21.431249618530273
56479,2024-01-30,09:22:02.507651,humidity,z-03,31.105295181274414
56480,2024-01-30,09:22:02.507651,pressure,z-03,1015.53369140625
56481,2024-01-30,09:22:02.989694,temperature,z-02,20.899999618530273
56482,2024-01-30,09:22:02.989694,humidity,z-02,26.100000381469727
56483,2024-01-30,09:22:07.530659,temperature,z-01,21.5
56484,2024-01-30,09:22:07.530659,humidity,z-01,24.100000381469727
56485,2024-01-30,09:22:08.914832,temperature_1,z-03,22.898649215698242
56486,2024-01-30,09:22:08.914832,temperature_2,z-03,21.431249618530273
56487,2024-01-30,09:22:08.914832,humidity,z-03,30.531131744384766
56488,2024-01-30,09:22:08.914832,pressure,z-03,1015.5791015625
56489,2024-01-30,09:22:33.434999,temperature_1,z-03,22.824325561523438
56490,2024-01-30,09:22:33.434999,temperature_2,z-03,21.443750381469727
56491,2024-01-30,09:22:33.434999,humidity,z-03,30.985015869140625
56492,2024-01-30,09:22:33.434999,pressure,z-03,1015.552978515625
56493,2024-01-30,09:22:36.910075,temperature,z-02,21
56494,2024-01-30,09:22:36.910075,humidity,z-02,26.100000381469727
56495,2024-01-30,09:22:38.980322,temperature,z-01,21.5
56496,2024-01-30,09:22:38.980322,humidity,z-01,24
56497,2024-01-30,09:22:39.707104,temperature_1,z-03,22.861488342285156
56498,2024-01-30,09:22:39.707104,temperature_2,z-03,21.433332443237305
56499,2024-01-30,09:22:39.707104,humidity,z-03,30.617368698120117
56500,2024-01-30,09:22:39.707104,pressure,z-03,1015.562744140625
56501,2024-01-30,09:23:04.362278,temperature_1,z-03,22.842906951904297
56502,2024-01-30,09:23:04.362278,temperature_2,z-03,21.450000762939453
56503,2024-01-30,09:23:04.362278,humidity,z-03,30.726301193237305
56504,2024-01-30,09:23:04.362278,pressure,z-03,1015.58740234375
56505,2024-01-30,09:23:09.784283,temperature,z-02,21
56506,2024-01-30,09:23:09.784283,humidity,z-02,26.100000381469727
56508,2024-01-30,09:23:10.494164,temperature,z-01,21.5
56512,2024-01-30,09:23:10.494164,humidity,z-01,24
56507,2024-01-30,09:23:10.564563,temperature_1,z-03,22.898649215698242
56509,2024-01-30,09:23:10.564563,temperature_2,z-03,21.452083587646484
56510,2024-01-30,09:23:10.564563,humidity,z-03,30.569711685180664
56511,2024-01-30,09:23:10.564563,pressure,z-03,1015.57421875
56513,2024-01-30,09:23:35.300388,temperature_1,z-03,22.861488342285156
56514,2024-01-30,09:23:35.300388,temperature_2,z-03,21.462499618530273
56515,2024-01-30,09:23:35.300388,humidity,z-03,30.658218383789062
56516,2024-01-30,09:23:35.300388,pressure,z-03,1015.59521484375
56517,2024-01-30,09:23:41.506105,temperature_1,z-03,22.861488342285156
56518,2024-01-30,09:23:41.506105,temperature_2,z-03,21.464582443237305
56519,2024-01-30,09:23:41.506105,humidity,z-03,30.556095123291016
56520,2024-01-30,09:23:41.506105,pressure,z-03,1015.552978515625
56521,2024-01-30,09:23:42.190035,temperature,z-01,21.600000381469727
56522,2024-01-30,09:23:42.190035,humidity,z-01,24
56523,2024-01-30,09:23:43.170531,temperature,z-02,21
56524,2024-01-30,09:23:43.170531,humidity,z-02,26.100000381469727
56525,2024-01-30,09:24:06.035708,temperature_1,z-03,22.880067825317383
56526,2024-01-30,09:24:06.035708,temperature_2,z-03,21.46875
56527,2024-01-30,09:24:06.035708,humidity,z-03,30.63552474975586
56528,2024-01-30,09:24:06.035708,pressure,z-03,1015.552978515625
56529,2024-01-30,09:24:12.397429,temperature_1,z-03,22.861488342285156
56530,2024-01-30,09:24:12.397429,temperature_2,z-03,21.462499618530273
56531,2024-01-30,09:24:12.397429,humidity,z-03,30.601484298706055
56532,2024-01-30,09:24:12.397429,pressure,z-03,1015.5615234375
56533,2024-01-30,09:24:13.794523,temperature,z-01,21.600000381469727
56534,2024-01-30,09:24:13.794523,humidity,z-01,24.100000381469727
56535,2024-01-30,09:24:16.029269,temperature,z-02,21
56536,2024-01-30,09:24:16.029269,humidity,z-02,26.100000381469727
56537,2024-01-30,09:24:36.955083,temperature_1,z-03,22.9172306060791
56538,2024-01-30,09:24:36.955083,temperature_2,z-03,21.45833396911621
56539,2024-01-30,09:24:36.955083,humidity,z-03,30.637794494628906
56540,2024-01-30,09:24:36.955083,pressure,z-03,1015.55078125
56541,2024-01-30,09:24:43.313387,temperature_1,z-03,22.76858139038086
56542,2024-01-30,09:24:43.313387,temperature_2,z-03,21.460416793823242
56543,2024-01-30,09:24:43.313387,humidity,z-03,30.562904357910156
56544,2024-01-30,09:24:43.313387,pressure,z-03,1015.563720703125
56545,2024-01-30,09:24:45.399324,temperature,z-01,21.600000381469727
56546,2024-01-30,09:24:45.399324,humidity,z-01,24
56547,2024-01-30,09:24:49.424574,temperature,z-02,21
56548,2024-01-30,09:24:49.424574,humidity,z-02,26
56549,2024-01-30,09:25:07.881805,temperature_1,z-03,22.880067825317383
56550,2024-01-30,09:25:07.881805,temperature_2,z-03,21.45833396911621
56551,2024-01-30,09:25:07.881805,humidity,z-03,30.476665496826172
56552,2024-01-30,09:25:07.881805,pressure,z-03,1015.551025390625
56553,2024-01-30,09:25:14.221837,temperature_1,z-03,22.842906951904297
56554,2024-01-30,09:25:14.221837,temperature_2,z-03,21.46875
56555,2024-01-30,09:25:14.221837,humidity,z-03,30.56517219543457
56556,2024-01-30,09:25:14.221837,pressure,z-03,1015.581787109375
56557,2024-01-30,09:25:17.090596,temperature,z-01,21.600000381469727
56558,2024-01-30,09:25:17.090596,humidity,z-01,23.899999618530273
